"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1,12,"ARG","Argentina",1,"Buenos Aires",1,"Adolfo Alsina","AR.BA.AA",NA,"","Partido","Part","","Carhue"
2,12,"ARG","Argentina",1,"Buenos Aires",2,"Adolfo Gonzales Chaves","AR.BA.AC",NA,"","Partido","Part","","Adolfo Gonzal"
3,12,"ARG","Argentina",1,"Buenos Aires",3,"Alberti","AR.BA.AL",NA,"","Partido","Part","",""
4,12,"ARG","Argentina",1,"Buenos Aires",4,"Almirante Brown","AR.BA.AB",NA,"","Partido","Part","",""
5,12,"ARG","Argentina",1,"Buenos Aires",5,"Ameghino","",NA,"","Partido","Part","",""
6,12,"ARG","Argentina",1,"Buenos Aires",6,"Arrecifes","AR.BA.BM",NA,"","Partido","Part","","Bartolome Mitre"
7,12,"ARG","Argentina",1,"Buenos Aires",7,"Avellaneda","AR.BA.AV",NA,"","Partido","Part","",""
8,12,"ARG","Argentina",1,"Buenos Aires",8,"Ayacucho","AR.BA.AY",NA,"","Partido","Part","",""
9,12,"ARG","Argentina",1,"Buenos Aires",9,"Azul","AR.BA.AZ",NA,"","Partido","Part","",""
10,12,"ARG","Argentina",1,"Buenos Aires",10,"Bahía Blanca","AR.BA.BB",NA,"","Partido","Part","",""
11,12,"ARG","Argentina",1,"Buenos Aires",11,"Balcarce","AR.BA.BC",NA,"","Partido","Part","",""
12,12,"ARG","Argentina",1,"Buenos Aires",12,"Baradero","AR.BA.BD",NA,"","Partido","Part","",""
13,12,"ARG","Argentina",1,"Buenos Aires",13,"Benito Juárez","AR.BA.BJ",NA,"","Partido","Part","",""
14,12,"ARG","Argentina",1,"Buenos Aires",14,"Berazategui","AR.BA.BZ",NA,"","Partido","Part","",""
15,12,"ARG","Argentina",1,"Buenos Aires",15,"Berisso","AR.BA.BS",NA,"","Partido","Part","",""
16,12,"ARG","Argentina",1,"Buenos Aires",16,"Bolívar","AR.BA.BO",NA,"","Partido","Part","",""
17,12,"ARG","Argentina",1,"Buenos Aires",17,"Bragado","AR.BA.BG",NA,"","Partido","Part","",""
18,12,"ARG","Argentina",1,"Buenos Aires",18,"Brandsen","AR.BA.BR",NA,"","Partido","Part","",""
19,12,"ARG","Argentina",1,"Buenos Aires",19,"Cañuelas","AR.BA.CL",NA,"","Partido","Part","",""
20,12,"ARG","Argentina",1,"Buenos Aires",20,"Campana","AR.BA.CM",NA,"","Partido","Part","",""
21,12,"ARG","Argentina",1,"Buenos Aires",21,"Capitán Sarmiento","AR.BA.CS",NA,"","Partido","Part","",""
22,12,"ARG","Argentina",1,"Buenos Aires",22,"Carlos Casares","AR.BA.CC",NA,"","Partido","Part","",""
23,12,"ARG","Argentina",1,"Buenos Aires",23,"Carlos Tejedor","AR.BA.CT",NA,"","Partido","Part","",""
24,12,"ARG","Argentina",1,"Buenos Aires",24,"Carmen de Areco","AR.BA.CA",NA,"","Partido","Part","",""
25,12,"ARG","Argentina",1,"Buenos Aires",25,"Castelli","AR.BA.CI",NA,"","Partido","Part","",""
26,12,"ARG","Argentina",1,"Buenos Aires",26,"Chacabuco","AR.BA.CB",NA,"","Partido","Part","",""
27,12,"ARG","Argentina",1,"Buenos Aires",27,"Chascomús","AR.BA.CH",NA,"","Partido","Part","",""
28,12,"ARG","Argentina",1,"Buenos Aires",28,"Chivilcoy","AR.BA.CV",NA,"","Partido","Part","",""
29,12,"ARG","Argentina",1,"Buenos Aires",29,"Colón","AR.BA.CO",NA,"","Partido","Part","",""
30,12,"ARG","Argentina",1,"Buenos Aires",30,"Coronel de Marina Leonardo Rosales","AR.BA.CR",NA,"","Partido","Part","","Punta Alta|Coronel de Mariana Leonar"
31,12,"ARG","Argentina",1,"Buenos Aires",31,"Coronel Dorrego","AR.BA.CD",NA,"","Partido","Part","",""
32,12,"ARG","Argentina",1,"Buenos Aires",32,"Coronel Pringles","AR.BA.CP",NA,"","Partido","Part","",""
33,12,"ARG","Argentina",1,"Buenos Aires",33,"Coronel Suárez","AR.BA.CE",NA,"","Partido","Part","",""
34,12,"ARG","Argentina",1,"Buenos Aires",34,"Daireaux","AR.BA.DA",NA,"","Partido","Part","",""
35,12,"ARG","Argentina",1,"Buenos Aires",35,"Dolores","AR.BA.DO",NA,"","Partido","Part","",""
36,12,"ARG","Argentina",1,"Buenos Aires",36,"Ensenada","AR.BA.EN",NA,"","Partido","Part","",""
37,12,"ARG","Argentina",1,"Buenos Aires",37,"Escobar","AR.BA.ES",NA,"","Partido","Part","","Belen de Escobar"
38,12,"ARG","Argentina",1,"Buenos Aires",38,"Esteban Echeverría","AR.BA.EB",NA,"","Partido","Part","","Esteban Echeverri"
39,12,"ARG","Argentina",1,"Buenos Aires",39,"Exaltación de la Cruz","AR.BA.EC",NA,"","Partido","Part","","Capilla del Señor"
40,12,"ARG","Argentina",1,"Buenos Aires",40,"Florencio Varela","AR.BA.FC",NA,"","Partido","Part","",""
41,12,"ARG","Argentina",1,"Buenos Aires",41,"General Alvarado","AR.BA.GD",NA,"","Partido","Part","","Miramar"
42,12,"ARG","Argentina",1,"Buenos Aires",42,"General Alvear","AR.BA.GA",NA,"","Partido","Part","",""
43,12,"ARG","Argentina",1,"Buenos Aires",43,"General Arenales","AR.BA.GE",NA,"","Partido","Part","",""
44,12,"ARG","Argentina",1,"Buenos Aires",44,"General Belgrano","AR.BA.GB",NA,"","Partido","Part","",""
45,12,"ARG","Argentina",1,"Buenos Aires",45,"General Guido","AR.BA.GG",NA,"","Partido","Part","",""
46,12,"ARG","Argentina",1,"Buenos Aires",46,"General Juan Madariaga","AR.BA.GJ",NA,"","Partido","Part","","General Juan"
47,12,"ARG","Argentina",1,"Buenos Aires",47,"General La Madrid","AR.BA.GM",NA,"","Partido","Part","",""
48,12,"ARG","Argentina",1,"Buenos Aires",48,"General Las Heras","AR.BA.GH",NA,"","Partido","Part","",""
49,12,"ARG","Argentina",1,"Buenos Aires",49,"General Lavalle","AR.BA.GL",NA,"","Partido","Part","",""
50,12,"ARG","Argentina",1,"Buenos Aires",50,"General Paz","AR.BA.GZ",NA,"","Partido","Part","",""
51,12,"ARG","Argentina",1,"Buenos Aires",51,"General Pinto","AR.BA.GI",NA,"","Partido","Part","",""
52,12,"ARG","Argentina",1,"Buenos Aires",52,"General Pueyrredón","AR.BA.GP",NA,"","Partido","Part","","Mar del Plata"
53,12,"ARG","Argentina",1,"Buenos Aires",53,"General Rodríguez","AR.BA.GR",NA,"","Partido","Part","",""
54,12,"ARG","Argentina",1,"Buenos Aires",54,"General San Martín","AR.BA.GN",NA,"","Partido","Part","","General San Martín"
55,12,"ARG","Argentina",1,"Buenos Aires",55,"General Sarmiento","",NA,"","Partido","Part","",""
56,12,"ARG","Argentina",1,"Buenos Aires",56,"General Viamonte","AR.BA.GT",NA,"","Partido","Part","",""
57,12,"ARG","Argentina",1,"Buenos Aires",57,"General Villegas","AR.BA.GV",NA,"","Partido","Part","",""
58,12,"ARG","Argentina",1,"Buenos Aires",58,"Guaminí","AR.BA.GU",NA,"","Partido","Part","","Guamin|Guamin"
59,12,"ARG","Argentina",1,"Buenos Aires",59,"Hipólito Yrigoyen","AR.BA.HY",NA,"","Partido","Part","","Henderson"
60,12,"ARG","Argentina",1,"Buenos Aires",60,"Junín","AR.BA.JU",NA,"","Partido","Part","",""
61,12,"ARG","Argentina",1,"Buenos Aires",61,"La Costa","AR.BA.LC",NA,"","Partido","Part","","NN"
62,12,"ARG","Argentina",1,"Buenos Aires",62,"La Matanza","AR.BA.LM",NA,"","Partido","Part","",""
63,12,"ARG","Argentina",1,"Buenos Aires",63,"La Plata","AR.BA.LT",NA,"","Partido","Part","",""
64,12,"ARG","Argentina",1,"Buenos Aires",64,"Lanús","AR.BA.LS",NA,"","Partido","Part","",""
65,12,"ARG","Argentina",1,"Buenos Aires",65,"Laprida","AR.BA.LR",NA,"","Partido","Part","",""
66,12,"ARG","Argentina",1,"Buenos Aires",66,"Las Flores","AR.BA.LF",NA,"","Partido","Part","",""
67,12,"ARG","Argentina",1,"Buenos Aires",67,"Leandro N. Alem","AR.BA.LA",NA,"","Partido","Part","","Vedia|Leonardo N. Alem"
68,12,"ARG","Argentina",1,"Buenos Aires",68,"Lincoln","AR.BA.LI",NA,"","Partido","Part","",""
69,12,"ARG","Argentina",1,"Buenos Aires",69,"Lobería","AR.BA.LO",NA,"","Partido","Part","",""
70,12,"ARG","Argentina",1,"Buenos Aires",70,"Lobos","AR.BA.LB",NA,"","Partido","Part","",""
71,12,"ARG","Argentina",1,"Buenos Aires",71,"Lomas de Zamora","AR.BA.LZ",NA,"","Partido","Part","",""
72,12,"ARG","Argentina",1,"Buenos Aires",72,"Luján","AR.BA.LU",NA,"","Partido","Part","",""
73,12,"ARG","Argentina",1,"Buenos Aires",73,"Magdalena","AR.BA.ML",NA,"","Partido","Part","",""
74,12,"ARG","Argentina",1,"Buenos Aires",74,"Maipú","AR.BA.MA",NA,"","Partido","Part","",""
75,12,"ARG","Argentina",1,"Buenos Aires",75,"Mar Chiquita","AR.BA.MC",NA,"","Partido","Part","","Coronel Vidal"
76,12,"ARG","Argentina",1,"Buenos Aires",76,"Marcos Paz","AR.BA.MP",NA,"","Partido","Part","",""
77,12,"ARG","Argentina",1,"Buenos Aires",77,"Mercedes","AR.BA.MD",NA,"","Partido","Part","",""
78,12,"ARG","Argentina",1,"Buenos Aires",78,"Merlo","AR.BA.ME",NA,"","Partido","Part","",""
79,12,"ARG","Argentina",1,"Buenos Aires",79,"Monte Hermoso","AR.BA.MH",NA,"","Partido","Part","","NN"
80,12,"ARG","Argentina",1,"Buenos Aires",80,"Monte","AR.BA.MT",NA,"","Partido","Part","","San Miguel del Monte"
81,12,"ARG","Argentina",1,"Buenos Aires",81,"Morón","AR.BA.MN",NA,"","Partido","Part","",""
82,12,"ARG","Argentina",1,"Buenos Aires",82,"Moreno","AR.BA.MR",NA,"","Partido","Part","","Mariano Moreno"
83,12,"ARG","Argentina",1,"Buenos Aires",83,"Navarro","AR.BA.NA",NA,"","Partido","Part","",""
84,12,"ARG","Argentina",1,"Buenos Aires",84,"Necochea","AR.BA.NE",NA,"","Partido","Part","",""
85,12,"ARG","Argentina",1,"Buenos Aires",85,"Nueve de Julio","AR.BA.NJ",NA,"","Partido","Part","","9 de Julio"
86,12,"ARG","Argentina",1,"Buenos Aires",86,"Olavarría","AR.BA.OL",NA,"","Partido","Part","",""
87,12,"ARG","Argentina",1,"Buenos Aires",87,"Patagones","AR.BA.PA",NA,"","Partido","Part","","Carmen de Patagones"
88,12,"ARG","Argentina",1,"Buenos Aires",88,"Pehuajó","AR.BA.PJ",NA,"","Partido","Part","",""
89,12,"ARG","Argentina",1,"Buenos Aires",89,"Pellegrini","AR.BA.PE",NA,"","Partido","Part","",""
90,12,"ARG","Argentina",1,"Buenos Aires",90,"Pergamino","AR.BA.PG",NA,"","Partido","Part","",""
91,12,"ARG","Argentina",1,"Buenos Aires",91,"Pila","AR.BA.PL",NA,"","Partido","Part","",""
92,12,"ARG","Argentina",1,"Buenos Aires",92,"Pilar","AR.BA.PX",NA,"","Partido","Part","",""
93,12,"ARG","Argentina",1,"Buenos Aires",93,"Pinamar","AR.BA.PI",NA,"","Partido","Part","","NN"
94,12,"ARG","Argentina",1,"Buenos Aires",94,"Puán","AR.BA.PU",NA,"","Partido","Part","",""
95,12,"ARG","Argentina",1,"Buenos Aires",95,"Quilmes","AR.BA.QU",NA,"","Partido","Part","",""
96,12,"ARG","Argentina",1,"Buenos Aires",96,"Ramallo","AR.BA.RM",NA,"","Partido","Part","",""
97,12,"ARG","Argentina",1,"Buenos Aires",97,"Rauch","AR.BA.RU",NA,"","Partido","Part","",""
98,12,"ARG","Argentina",1,"Buenos Aires",98,"Rivadavia","AR.BA.RI",NA,"","Partido","Part","",""
99,12,"ARG","Argentina",1,"Buenos Aires",99,"Rojas","AR.BA.RO",NA,"","Partido","Part","",""
100,12,"ARG","Argentina",1,"Buenos Aires",100,"Roque Pérez","AR.BA.RP",NA,"","Partido","Part","",""
101,12,"ARG","Argentina",1,"Buenos Aires",101,"Saavedra","AR.BA.SD",NA,"","Partido","Part","",""
102,12,"ARG","Argentina",1,"Buenos Aires",102,"Saladillo","AR.BA.SL",NA,"","Partido","Part","",""
103,12,"ARG","Argentina",1,"Buenos Aires",103,"Salliqueló","AR.BA.SQ",NA,"","Partido","Part","","Salliquello|Salliquello"
104,12,"ARG","Argentina",1,"Buenos Aires",104,"Salto","AR.BA.ST",NA,"","Partido","Part","",""
105,12,"ARG","Argentina",1,"Buenos Aires",105,"San Andrés de Giles","AR.BA.SG",NA,"","Partido","Part","","San Andres de Giles"
106,12,"ARG","Argentina",1,"Buenos Aires",106,"San Antonio de Areco","AR.BA.SA",NA,"","Partido","Part","","San Antonio de"
107,12,"ARG","Argentina",1,"Buenos Aires",107,"San Cayetano","AR.BA.SC",NA,"","Partido","Part","",""
108,12,"ARG","Argentina",1,"Buenos Aires",108,"San Fernando (1)","AR.BA.SF",NA,"","Partido","Part","",""
109,12,"ARG","Argentina",1,"Buenos Aires",109,"San Fernando (2)","AR.BA.SF",NA,"","Partido","Part","",""
110,12,"ARG","Argentina",1,"Buenos Aires",110,"San Isidro","AR.BA.SI",NA,"","Partido","Part","",""
111,12,"ARG","Argentina",1,"Buenos Aires",111,"San Nicolás","AR.BA.SN",NA,"","Partido","Part","","San Nicolás de los Arroyo"
112,12,"ARG","Argentina",1,"Buenos Aires",112,"San Pedro","AR.BA.SP",NA,"","Partido","Part","",""
113,12,"ARG","Argentina",1,"Buenos Aires",113,"San Vicente","AR.BA.SE",NA,"","Partido","Part","",""
114,12,"ARG","Argentina",1,"Buenos Aires",114,"Suipacha","AR.BA.SU",NA,"","Partido","Part","",""
115,12,"ARG","Argentina",1,"Buenos Aires",115,"Tandil","AR.BA.TD",NA,"","Partido","Part","",""
116,12,"ARG","Argentina",1,"Buenos Aires",116,"Tapalqué","AR.BA.TP",NA,"","Partido","Part","","Taplquen|Taplquen"
117,12,"ARG","Argentina",1,"Buenos Aires",117,"Tigre","AR.BA.TI",NA,"","Partido","Part","",""
118,12,"ARG","Argentina",1,"Buenos Aires",118,"Tordillo","AR.BA.TO",NA,"","Partido","Part","","General Conesa"
119,12,"ARG","Argentina",1,"Buenos Aires",119,"Tornquist","AR.BA.TQ",NA,"","Partido","Part","",""
120,12,"ARG","Argentina",1,"Buenos Aires",120,"Trenque Lauquen","AR.BA.TR",NA,"","Partido","Part","",""
121,12,"ARG","Argentina",1,"Buenos Aires",121,"Tres Arroyos","AR.BA.TA",NA,"","Partido","Part","",""
122,12,"ARG","Argentina",1,"Buenos Aires",122,"Tres de Febrero","AR.BA.TF",NA,"","Partido","Part","","Caseros"
123,12,"ARG","Argentina",1,"Buenos Aires",123,"Tres Lomas","AR.BA.TL",NA,"","Partido","Part","",""
124,12,"ARG","Argentina",1,"Buenos Aires",124,"Veinticinco de Mayo","AR.BA.VM",NA,"","Partido","Part","","25 de Mayo"
125,12,"ARG","Argentina",1,"Buenos Aires",125,"Vicente López","AR.BA.VL",NA,"","Partido","Part","","Olivos"
126,12,"ARG","Argentina",1,"Buenos Aires",126,"Villa Gesell","AR.BA.VG",NA,"","Partido","Part","",""
127,12,"ARG","Argentina",1,"Buenos Aires",127,"Villarino","AR.BA.VI",NA,"","Partido","Part","","Medanos"
128,12,"ARG","Argentina",1,"Buenos Aires",128,"Zárate","AR.BA.ZA",NA,"","Partido","Part","",""
129,12,"ARG","Argentina",2,"Córdoba",129,"Calamuchita","AR.CB.CA",NA,"","Departamento","Department","","San Agustin"
130,12,"ARG","Argentina",2,"Córdoba",130,"Capital","AR.CB.CB",NA,"","Departamento","Department","","Cordoba|Capital (Córdoba)"
131,12,"ARG","Argentina",2,"Córdoba",131,"Colón","AR.CB.CO",NA,"","Departamento","Department","","Jesus Maria"
132,12,"ARG","Argentina",2,"Córdoba",132,"Cruz del Eje","AR.CB.CE",NA,"","Departamento","Department","",""
133,12,"ARG","Argentina",2,"Córdoba",133,"General Roca","AR.CB.GR",NA,"","Departamento","Department","","Villa Huidobro"
134,12,"ARG","Argentina",2,"Córdoba",134,"General San Martín","AR.CB.GM",NA,"","Departamento","Department","","General San Martín"
135,12,"ARG","Argentina",2,"Córdoba",135,"Ischilín","AR.CB.IS",NA,"","Departamento","Department","","Dean Funes"
136,12,"ARG","Argentina",2,"Córdoba",136,"Juárez Celman","AR.CB.JC",NA,"","Departamento","Department","","La Carlota"
137,12,"ARG","Argentina",2,"Córdoba",137,"Marcos Juárez","AR.CB.MJ",NA,"","Departamento","Department","",""
138,12,"ARG","Argentina",2,"Córdoba",138,"Minas","AR.CB.MI",NA,"","Departamento","Department","","San Carlos"
139,12,"ARG","Argentina",2,"Córdoba",139,"Pocho","AR.CB.PO",NA,"","Departamento","Department","","Salsacate"
140,12,"ARG","Argentina",2,"Córdoba",140,"Presidente Roque Sáenz Peña","AR.CB.PP",NA,"","Departamento","Department","","Laboulaye|Presidente Roque S enz Pe"
141,12,"ARG","Argentina",2,"Córdoba",141,"Punilla","AR.CB.PU",NA,"","Departamento","Department","","Cosquin"
142,12,"ARG","Argentina",2,"Córdoba",142,"Rió Cuarto","AR.CB.RC",NA,"","Departamento","Department","",""
143,12,"ARG","Argentina",2,"Córdoba",143,"Rió Primero","AR.CB.RP",NA,"","Departamento","Department","","Santa Rosa del Rio Primer|Rio Primer"
144,12,"ARG","Argentina",2,"Córdoba",144,"Rió Seco","AR.CB.RS",NA,"","Departamento","Department","","Villa de Maria"
145,12,"ARG","Argentina",2,"Córdoba",145,"Rió Segundo","AR.CB.RG",NA,"","Departamento","Department","","Villa del Rosario"
146,12,"ARG","Argentina",2,"Córdoba",146,"San Alberto","AR.CB.SA",NA,"","Departamento","Department","","Villa Cura Brochero"
147,12,"ARG","Argentina",2,"Córdoba",147,"San Javier","AR.CB.SV",NA,"","Departamento","Department","","Villa Dolores"
148,12,"ARG","Argentina",2,"Córdoba",148,"San Justo","AR.CB.SJ",NA,"","Departamento","Department","","San Francisco"
149,12,"ARG","Argentina",2,"Córdoba",149,"Santa María","AR.CB.SM",NA,"","Departamento","Department","","Alta Gracia"
150,12,"ARG","Argentina",2,"Córdoba",150,"Sobremonte","AR.CB.SO",NA,"","Departamento","Department","","San Francisco del Canar"
151,12,"ARG","Argentina",2,"Córdoba",151,"Tercero Arriba","AR.CB.TA",NA,"","Departamento","Department","","Oliva"
152,12,"ARG","Argentina",2,"Córdoba",152,"Totoral","AR.CB.TO",NA,"","Departamento","Department","","Villa General Mitre"
153,12,"ARG","Argentina",2,"Córdoba",153,"Tulumba","AR.CB.TU",NA,"","Departamento","Department","","Villa Tulumba"
154,12,"ARG","Argentina",2,"Córdoba",154,"Unión","AR.CB.UN",NA,"","Departamento","Department","","Bell Ville"
155,12,"ARG","Argentina",3,"Catamarca",155,"Ambato","AR.CT.AM",NA,"","Departamento","Department","","La Puerta"
156,12,"ARG","Argentina",3,"Catamarca",156,"Ancasti","AR.CT.AC",NA,"","Departamento","Department","",""
157,12,"ARG","Argentina",3,"Catamarca",157,"Andalgalá","AR.CT.AG",NA,"","Departamento","Department","",""
158,12,"ARG","Argentina",3,"Catamarca",158,"Antofagasta de la Sierra","AR.CT.AS",NA,"","Departamento","Department","","Antofagasta"
159,12,"ARG","Argentina",3,"Catamarca",159,"Belén","AR.CT.BE",NA,"","Departamento","Department","",""
160,12,"ARG","Argentina",3,"Catamarca",160,"Capayán","AR.CT.CA",NA,"","Departamento","Department","","Huillapima"
161,12,"ARG","Argentina",3,"Catamarca",161,"Capital","AR.CT.CT",NA,"","Departamento","Department","","Capital (Catamarca)|Catamarca"
162,12,"ARG","Argentina",3,"Catamarca",162,"El Alto","AR.CT.EA",NA,"","Departamento","Department","","Villa El Alto"
163,12,"ARG","Argentina",3,"Catamarca",163,"Fray Mamerto Esquiú","AR.CT.FE",NA,"","Departamento","Department","","San Jose"
164,12,"ARG","Argentina",3,"Catamarca",164,"La Paz","AR.CT.LP",NA,"","Departamento","Department","","San Antonio"
165,12,"ARG","Argentina",3,"Catamarca",165,"Paclín","AR.CT.PA",NA,"","Departamento","Department","","La Merced"
166,12,"ARG","Argentina",3,"Catamarca",166,"Pomán","AR.CT.PO",NA,"","Departamento","Department","","Saujil"
167,12,"ARG","Argentina",3,"Catamarca",167,"Santa María","AR.CT.SM",NA,"","Departamento","Department","",""
168,12,"ARG","Argentina",3,"Catamarca",168,"Santa Rosa","AR.CT.SR",NA,"","Departamento","Department","","Banado de Ovanta"
169,12,"ARG","Argentina",3,"Catamarca",169,"Tinogasta","AR.CT.TI",NA,"","Departamento","Department","",""
170,12,"ARG","Argentina",3,"Catamarca",170,"Valle Viejo","AR.CT.VV",NA,"","Departamento","Department","","San Isidro"
171,12,"ARG","Argentina",4,"Chaco",171,"Almirante Brown","AR.CC.AB",NA,"","Departamento","Department","","Pampa del Infierno"
172,12,"ARG","Argentina",4,"Chaco",172,"Bermejo","AR.CC.BE",NA,"","Departamento","Department","","La Leonesa"
173,12,"ARG","Argentina",4,"Chaco",173,"Chacabuco","AR.CC.CH",NA,"","Departamento","Department","","Charta"
174,12,"ARG","Argentina",4,"Chaco",174,"Comandante Fernández","AR.CC.CF",NA,"","Departamento","Department","","Pcia. Roque Saenz Pena|Comandante Fe"
175,12,"ARG","Argentina",4,"Chaco",175,"Doce de Octubre","AR.CC.DC",NA,"","Departamento","Department","","Gral. Pinedo|12 de Octubre"
176,12,"ARG","Argentina",4,"Chaco",176,"Fray Justo Santa María de Oro","AR.CC.FJ",NA,"","Departamento","Department","","Santa Silvina|Fray Justo Santa Maria"
