"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
342,12,"ARG","Argentina",14,"Misiones",342,"General Manuel Belgrano","AR.MN.GB",NA,"","Departamento","Department","","Bernardo de Irigoyen"
343,12,"ARG","Argentina",14,"Misiones",343,"Guaraní","AR.MN.GU",NA,"","Departamento","Department","","El Soberbio"
344,12,"ARG","Argentina",14,"Misiones",344,"Iguazú","AR.MN.IG",NA,"","Departamento","Department","","Wanda"
345,12,"ARG","Argentina",14,"Misiones",345,"Leandro N. Alem","AR.MN.LA",NA,"","Departamento","Department","",""
346,12,"ARG","Argentina",14,"Misiones",346,"Libertador General San Martín","AR.MN.LM",NA,"","Departamento","Department","","Libertador General San Ma|Libertador"
347,12,"ARG","Argentina",14,"Misiones",347,"Montecarlo","AR.MN.MO",NA,"","Departamento","Department","",""
348,12,"ARG","Argentina",14,"Misiones",348,"Oberá","AR.MN.OB",NA,"","Departamento","Department","",""
349,12,"ARG","Argentina",14,"Misiones",349,"San Ignacio","AR.MN.SI",NA,"","Departamento","Department","",""
350,12,"ARG","Argentina",14,"Misiones",350,"San Javier","AR.MN.SJ",NA,"","Departamento","Department","",""
351,12,"ARG","Argentina",14,"Misiones",351,"San Pedro","AR.MN.SP",NA,"","Departamento","Department","",""
352,12,"ARG","Argentina",14,"Misiones",352,"Veinticinco de Mayo","AR.MN.VM",NA,"","Departamento","Department","","Alba Pose|25 de Mayo"
353,12,"ARG","Argentina",15,"Neuquén",353,"Ñorquín","AR.NQ.NO",NA,"","Departamento","Department","","El Huecu|Nroquin"
354,12,"ARG","Argentina",15,"Neuquén",354,"Añelo","AR.NQ.AN",NA,"","Departamento","Department","",""
355,12,"ARG","Argentina",15,"Neuquén",355,"Aluminé","AR.NQ.AL",NA,"","Departamento","Department","",""
356,12,"ARG","Argentina",15,"Neuquén",356,"Catán Lil","AR.NQ.CL",NA,"","Departamento","Department","","Las Coloradas"
357,12,"ARG","Argentina",15,"Neuquén",357,"Chos Malal","AR.NQ.CM",NA,"","Departamento","Department","",""
358,12,"ARG","Argentina",15,"Neuquén",358,"Collón Curá","AR.NQ.CC",NA,"","Departamento","Department","","Piedra del Aguila"
359,12,"ARG","Argentina",15,"Neuquén",359,"Confluencia","AR.NQ.CO",NA,"","Departamento","Department","","Neuquen"
360,12,"ARG","Argentina",15,"Neuquén",360,"Huiliches","AR.NQ.HU",NA,"","Departamento","Department","","Junin de los Andes"
361,12,"ARG","Argentina",15,"Neuquén",361,"Lacar","AR.NQ.LA",NA,"","Departamento","Department","","San Martin de los Andes"
362,12,"ARG","Argentina",15,"Neuquén",362,"Loncopué","AR.NQ.LO",NA,"","Departamento","Department","",""
363,12,"ARG","Argentina",15,"Neuquén",363,"Los Lagos","AR.NQ.LL",NA,"","Departamento","Department","","Villa la Angostura"
364,12,"ARG","Argentina",15,"Neuquén",364,"Minas","AR.NQ.MI",NA,"","Departamento","Department","","Andacollo"
365,12,"ARG","Argentina",15,"Neuquén",365,"Pehuenches","AR.NQ.PE",NA,"","Departamento","Department","","Buta Ranquil"
366,12,"ARG","Argentina",15,"Neuquén",366,"Picún Leufú","AR.NQ.PL",NA,"","Departamento","Department","",""
367,12,"ARG","Argentina",15,"Neuquén",367,"Picunches","AR.NQ.PI",NA,"","Departamento","Department","","Las Lajas"
368,12,"ARG","Argentina",15,"Neuquén",368,"Zapala","AR.NQ.ZA",NA,"","Departamento","Department","",""
369,12,"ARG","Argentina",16,"Río Negro",369,"Ñorquinco","AR.RN.NO",NA,"","Departamento","Department","",""
370,12,"ARG","Argentina",16,"Río Negro",370,"Adolfo Alsina","AR.RN.AA",NA,"","Departamento","Department","","Viedma"
371,12,"ARG","Argentina",16,"Río Negro",371,"Avellaneda","AR.RN.AV",NA,"","Departamento","Department","","Choele Choel"
372,12,"ARG","Argentina",16,"Río Negro",372,"Bariloche","AR.RN.BA",NA,"","Departamento","Department","","San Carlos de Barioche|Barioche"
373,12,"ARG","Argentina",16,"Río Negro",373,"Conesa","AR.RN.CO",NA,"","Departamento","Department","","General Conesa"
374,12,"ARG","Argentina",16,"Río Negro",374,"El Cuy","AR.RN.EC",NA,"","Departamento","Department","",""
375,12,"ARG","Argentina",16,"Río Negro",375,"General Roca","AR.RN.GR",NA,"","Departamento","Department","",""
376,12,"ARG","Argentina",16,"Río Negro",376,"Nueve de Julio","AR.RN.NJ",NA,"","Departamento","Department","","Sierra Colorada|9 de Julio"
377,12,"ARG","Argentina",16,"Río Negro",377,"Pichi Mahuida","AR.RN.PM",NA,"","Departamento","Department","","Rio Colorado"
378,12,"ARG","Argentina",16,"Río Negro",378,"Pilcaniyeu","AR.RN.PI",NA,"","Departamento","Department","",""
379,12,"ARG","Argentina",16,"Río Negro",379,"San Antonio","AR.RN.SA",NA,"","Departamento","Department","","San Antonio Oeste"
380,12,"ARG","Argentina",16,"Río Negro",380,"Valcheta","AR.RN.VA",NA,"","Departamento","Department","",""
381,12,"ARG","Argentina",16,"Río Negro",381,"Veinticinco de Mayo","AR.RN.VM",NA,"","Departamento","Department","","Maquinchao|25 de Mayo"
382,12,"ARG","Argentina",17,"Salta",382,"Anta","AR.SA.AN",NA,"","Departamento","Department","",""
383,12,"ARG","Argentina",17,"Salta",383,"Cachi","AR.SA.CA",NA,"","Departamento","Department","",""
384,12,"ARG","Argentina",17,"Salta",384,"Cafayate","AR.SA.CF",NA,"","Departamento","Department","",""
385,12,"ARG","Argentina",17,"Salta",385,"Capital","AR.SA.SA",NA,"","Departamento","Department","","Salta|Capital (Salta)"
386,12,"ARG","Argentina",17,"Salta",386,"Cerrillos","AR.SA.CE",NA,"","Departamento","Department","",""
387,12,"ARG","Argentina",17,"Salta",387,"Chicoana","AR.SA.CH",NA,"","Departamento","Department","",""
388,12,"ARG","Argentina",17,"Salta",388,"General Güemes","AR.SA.GG",NA,"","Departamento","Department","","Gral. Martin M. Güemes"
389,12,"ARG","Argentina",17,"Salta",389,"General José de San Martín","AR.SA.GM",NA,"","Departamento","Department","","General Jose de San Marti|General Jo"
390,12,"ARG","Argentina",17,"Salta",390,"Guachipas","AR.SA.GU",NA,"","Departamento","Department","",""
391,12,"ARG","Argentina",17,"Salta",391,"Iruya","AR.SA.IR",NA,"","Departamento","Department","",""
392,12,"ARG","Argentina",17,"Salta",392,"La Caldera","AR.SA.LC",NA,"","Departamento","Department","","Caldera"
393,12,"ARG","Argentina",17,"Salta",393,"La Candelaria","AR.SA.LD",NA,"","Departamento","Department","","Candelaria"
394,12,"ARG","Argentina",17,"Salta",394,"La Poma","AR.SA.LP",NA,"","Departamento","Department","","Poma"
395,12,"ARG","Argentina",17,"Salta",395,"La Viña","AR.SA.LV",NA,"","Departamento","Department","",""
396,12,"ARG","Argentina",17,"Salta",396,"Los Andes","AR.SA.LA",NA,"","Departamento","Department","","San Antonio de los Cobres"
397,12,"ARG","Argentina",17,"Salta",397,"Metán","AR.SA.ME",NA,"","Departamento","Department","",""
398,12,"ARG","Argentina",17,"Salta",398,"Molinos","AR.SA.MO",NA,"","Departamento","Department","",""
399,12,"ARG","Argentina",17,"Salta",399,"Orán","AR.SA.OR",NA,"","Departamento","Department","","S. Ramon de la N. Oran"
400,12,"ARG","Argentina",17,"Salta",400,"Rivadavia","AR.SA.RI",NA,"","Departamento","Department","",""
401,12,"ARG","Argentina",17,"Salta",401,"Rosario de la Frontera","AR.SA.RF",NA,"","Departamento","Department","",""
402,12,"ARG","Argentina",17,"Salta",402,"Rosario de Lerma","AR.SA.RL",NA,"","Departamento","Department","",""
403,12,"ARG","Argentina",17,"Salta",403,"San Carlos","AR.SA.SC",NA,"","Departamento","Department","",""
404,12,"ARG","Argentina",17,"Salta",404,"Santa Victoria","AR.SA.SV",NA,"","Departamento","Department","",""
405,12,"ARG","Argentina",18,"San Juan",405,"Albardón","AR.SJ.AL",NA,"","Departamento","Department","",""
406,12,"ARG","Argentina",18,"San Juan",406,"Angaco","AR.SJ.AN",NA,"","Departamento","Department","","Villa del Salvador"
407,12,"ARG","Argentina",18,"San Juan",407,"Calingasta","AR.SJ.CL",NA,"","Departamento","Department","","Tamberias"
408,12,"ARG","Argentina",18,"San Juan",408,"Capital","AR.SJ.SJ",NA,"","Departamento","Department","","San Juan|Capital (San Juan)"
409,12,"ARG","Argentina",18,"San Juan",409,"Caucete","AR.SJ.CC",NA,"","Departamento","Department","",""
410,12,"ARG","Argentina",18,"San Juan",410,"Chimbas","AR.SJ.CH",NA,"","Departamento","Department","",""
411,12,"ARG","Argentina",18,"San Juan",411,"Iglesia","AR.SJ.IG",NA,"","Departamento","Department","","Rodeo"
412,12,"ARG","Argentina",18,"San Juan",412,"Jáchal","AR.SJ.JA",NA,"","Departamento","Department","","San Jose de Jachal"
413,12,"ARG","Argentina",18,"San Juan",413,"Pocito","AR.SJ.PO",NA,"","Departamento","Department","","Villa Alberastain"
414,12,"ARG","Argentina",18,"San Juan",414,"Rawson","AR.SJ.RA",NA,"","Departamento","Department","","Villa Krause"
415,12,"ARG","Argentina",18,"San Juan",415,"Rivadavia","AR.SJ.RI",NA,"","Departamento","Department","",""
416,12,"ARG","Argentina",18,"San Juan",416,"San Martín","AR.SJ.SM",NA,"","Departamento","Department","","Santa Lucia"
417,12,"ARG","Argentina",18,"San Juan",417,"Santa Lucía","AR.SJ.SL",NA,"","Departamento","Department","",""
418,12,"ARG","Argentina",18,"San Juan",418,"Sarmiento","AR.SJ.SA",NA,"","Departamento","Department","","Media Agua"
419,12,"ARG","Argentina",18,"San Juan",419,"Ullum","AR.SJ.UL",NA,"","Departamento","Department","","Ullun|Ullun"
420,12,"ARG","Argentina",18,"San Juan",420,"Valle Fértil","AR.SJ.VF",NA,"","Departamento","Department","","San Agustin del Valle Fert|Valle Fert"
421,12,"ARG","Argentina",18,"San Juan",421,"Veinticinco de Mayo","AR.SJ.VM",NA,"","Departamento","Department","","Santa Rosa|25 De Mayo"
422,12,"ARG","Argentina",18,"San Juan",422,"Zonda","AR.SJ.ZO",NA,"","Departamento","Department","",""
423,12,"ARG","Argentina",19,"San Luis",423,"Ayacucho","AR.SL.AY",NA,"","Departamento","Department","","San Fco. del Monte de Oro"
424,12,"ARG","Argentina",19,"San Luis",424,"Belgrano","AR.SL.BE",NA,"","Departamento","Department","","Villa Generel Roca"
425,12,"ARG","Argentina",19,"San Luis",425,"Chacabuco","AR.SL.CH",NA,"","Departamento","Department","","Concaran"
426,12,"ARG","Argentina",19,"San Luis",426,"Coronel Pringles","AR.SL.CP",NA,"","Departamento","Department","","La Toma"
427,12,"ARG","Argentina",19,"San Luis",427,"General Pedernera","AR.SL.GP",NA,"","Departamento","Department","","Mercedes"
428,12,"ARG","Argentina",19,"San Luis",428,"Gobernador Dupuy","AR.SL.GD",NA,"","Departamento","Department","","Buena Esperanza"
429,12,"ARG","Argentina",19,"San Luis",429,"Junín","AR.SL.JU",NA,"","Departamento","Department","","Santa Rosa"
430,12,"ARG","Argentina",19,"San Luis",430,"La Capital","AR.SL.LC",NA,"","Departamento","Department","","San Luis"
431,12,"ARG","Argentina",19,"San Luis",431,"Libertador General San Martín","AR.SL.LM",NA,"","Departamento","Department","","Libertador General San Ma|Libertador"
432,12,"ARG","Argentina",20,"Santa Cruz",432,"Corpen Aike","AR.SC.CA",NA,"","Departamento","Department","","Sata Cruz"
433,12,"ARG","Argentina",20,"Santa Cruz",433,"Deseado","AR.SC.DE",NA,"","Departamento","Department","","Puerto Deseado"
434,12,"ARG","Argentina",20,"Santa Cruz",434,"Güer Aike","AR.SC.GA",NA,"","Departamento","Department","","Rio Gallegos|Ger Aike"
435,12,"ARG","Argentina",20,"Santa Cruz",435,"Lago Argentino","AR.SC.LA",NA,"","Departamento","Department","","Calafate"
436,12,"ARG","Argentina",20,"Santa Cruz",436,"Lago Buenos Aires","AR.SC.LB",NA,"","Departamento","Department","","Perito Moreno"
437,12,"ARG","Argentina",20,"Santa Cruz",437,"Magallanes","AR.SC.MA",NA,"","Departamento","Department","","San Julian"
438,12,"ARG","Argentina",20,"Santa Cruz",438,"Rió Chico","AR.SC.RC",NA,"","Departamento","Department","","Gobernador Gregores"
439,12,"ARG","Argentina",21,"Santa Fe",439,"Belgrano","AR.SF.BE",NA,"","Departamento","Department","","Las Rosas"
440,12,"ARG","Argentina",21,"Santa Fe",440,"Caseros","AR.SF.CR",NA,"","Departamento","Department","","Casilda"
441,12,"ARG","Argentina",21,"Santa Fe",441,"Castellanos","AR.SF.CL",NA,"","Departamento","Department","","Rafaela"
442,12,"ARG","Argentina",21,"Santa Fe",442,"Constitución","AR.SF.CO",NA,"","Departamento","Department","","Villa Constitucion"
443,12,"ARG","Argentina",21,"Santa Fe",443,"Garay","AR.SF.GA",NA,"","Departamento","Department","","Helvencia"
444,12,"ARG","Argentina",21,"Santa Fe",444,"General López","AR.SF.GL",NA,"","Departamento","Department","","Melincue"
445,12,"ARG","Argentina",21,"Santa Fe",445,"General Obligado","AR.SF.GO",NA,"","Departamento","Department","","Reconquista"
446,12,"ARG","Argentina",21,"Santa Fe",446,"Iriondo","AR.SF.IR",NA,"","Departamento","Department","","Cañada de Gomez"
447,12,"ARG","Argentina",21,"Santa Fe",447,"La Capital","AR.SF.LP",NA,"","Departamento","Department","","Santa Fe"
448,12,"ARG","Argentina",21,"Santa Fe",448,"Las Colonias","AR.SF.LC",NA,"","Departamento","Department","","Esperanza"
449,12,"ARG","Argentina",21,"Santa Fe",449,"Nueve de Julio","AR.SF.NJ",NA,"","Departamento","Department","","Tostado|9 de Julio"
450,12,"ARG","Argentina",21,"Santa Fe",450,"Rosario","AR.SF.RO",NA,"","Departamento","Department","",""
451,12,"ARG","Argentina",21,"Santa Fe",451,"San Cristóbal","AR.SF.SC",NA,"","Departamento","Department","",""
452,12,"ARG","Argentina",21,"Santa Fe",452,"San Javier","AR.SF.SV",NA,"","Departamento","Department","",""
453,12,"ARG","Argentina",21,"Santa Fe",453,"San Jerónimo","AR.SF.SR",NA,"","Departamento","Department","","Coronda"
454,12,"ARG","Argentina",21,"Santa Fe",454,"San Justo","AR.SF.SJ",NA,"","Departamento","Department","",""
455,12,"ARG","Argentina",21,"Santa Fe",455,"San Lorenzo","AR.SF.SL",NA,"","Departamento","Department","","Coronda"
456,12,"ARG","Argentina",21,"Santa Fe",456,"San Martín","AR.SF.SM",NA,"","Departamento","Department","","Sastre"
457,12,"ARG","Argentina",21,"Santa Fe",457,"Vera","AR.SF.VE",NA,"","Departamento","Department","",""
458,12,"ARG","Argentina",22,"Santiago del Estero",458,"Aguirre","AR.SE.AG",NA,"","Departamento","Department","","Pinto"
459,12,"ARG","Argentina",22,"Santiago del Estero",459,"Alberdi","AR.SE.AL",NA,"","Departamento","Department","","Campo Gallo"
460,12,"ARG","Argentina",22,"Santiago del Estero",460,"Atamisqui","AR.SE.AT",NA,"","Departamento","Department","","Villa Atamisqui"
461,12,"ARG","Argentina",22,"Santiago del Estero",461,"Avellaneda","AR.SE.AV",NA,"","Departamento","Department","","Herrera"
462,12,"ARG","Argentina",22,"Santiago del Estero",462,"Banda","AR.SE.BA",NA,"","Departamento","Department","","La Banda"
463,12,"ARG","Argentina",22,"Santiago del Estero",463,"Belgrano","AR.SE.BE",NA,"","Departamento","Department","","Bandera"
464,12,"ARG","Argentina",22,"Santiago del Estero",464,"Capital","AR.SE.SE",NA,"","Departamento","Department","","San del Estero|Capital (Santiago del Estero)"
465,12,"ARG","Argentina",22,"Santiago del Estero",465,"Choya","AR.SE.CH",NA,"","Departamento","Department","","Frias"
466,12,"ARG","Argentina",22,"Santiago del Estero",466,"Copo","AR.SE.CO",NA,"","Departamento","Department","","Monte Quemado"
467,12,"ARG","Argentina",22,"Santiago del Estero",467,"Figueroa","AR.SE.FI",NA,"","Departamento","Department","","La Canada"
468,12,"ARG","Argentina",22,"Santiago del Estero",468,"General Taboada","AR.SE.GT",NA,"","Departamento","Department","","Anatuya"
469,12,"ARG","Argentina",22,"Santiago del Estero",469,"Guasayán","AR.SE.GU",NA,"","Departamento","Department","","San Pedro"
470,12,"ARG","Argentina",22,"Santiago del Estero",470,"Jiménez","AR.SE.JM",NA,"","Departamento","Department","","Pozo Hondo|Jimnez"
471,12,"ARG","Argentina",22,"Santiago del Estero",471,"Juan Felipe Ibarra","AR.SE.JI",NA,"","Departamento","Department","","Suncho Corral|Juan F. Ibarra"
472,12,"ARG","Argentina",22,"Santiago del Estero",472,"Loreto","AR.SE.LO",NA,"","Departamento","Department","","Va. S. Martin"
473,12,"ARG","Argentina",22,"Santiago del Estero",473,"Mitre","AR.SE.MI",NA,"","Departamento","Department","","Villa Union"
474,12,"ARG","Argentina",22,"Santiago del Estero",474,"Moreno","AR.SE.MO",NA,"","Departamento","Department","","Quimili"
475,12,"ARG","Argentina",22,"Santiago del Estero",475,"Ojo de Agua","AR.SE.OJ",NA,"","Departamento","Department","","Villa Ojo de Agua"
476,12,"ARG","Argentina",22,"Santiago del Estero",476,"Pellegrini","AR.SE.PE",NA,"","Departamento","Department","","La Fragua"
477,12,"ARG","Argentina",22,"Santiago del Estero",477,"Quebrachos","AR.SE.QU",NA,"","Departamento","Department","","Sumampa"
478,12,"ARG","Argentina",22,"Santiago del Estero",478,"Rió Hondo","AR.SE.RH",NA,"","Departamento","Department","","Las Termas"
479,12,"ARG","Argentina",22,"Santiago del Estero",479,"Rivadavia","AR.SE.RI",NA,"","Departamento","Department","","Selva"
480,12,"ARG","Argentina",22,"Santiago del Estero",480,"Robles","AR.SE.RO",NA,"","Departamento","Department","","Fernandez"
481,12,"ARG","Argentina",22,"Santiago del Estero",481,"Salavina","AR.SE.SV",NA,"","Departamento","Department","","Los Telares"
482,12,"ARG","Argentina",22,"Santiago del Estero",482,"San Martín","AR.SE.SM",NA,"","Departamento","Department","","Bera Pozo"
483,12,"ARG","Argentina",22,"Santiago del Estero",483,"Sarmiento","AR.SE.SR",NA,"","Departamento","Department","","Garza"
484,12,"ARG","Argentina",22,"Santiago del Estero",484,"Silípica","AR.SE.SI",NA,"","Departamento","Department","","Arraga"
485,12,"ARG","Argentina",23,"Tierra del Fuego",485,"Rió Grande","AR.TF.RG",NA,"","Departamento","Department","",""
486,12,"ARG","Argentina",23,"Tierra del Fuego",486,"Ushuaia","AR.TF.US",NA,"","Departamento","Department","",""
487,12,"ARG","Argentina",24,"Tucumán",487,"Burruyacú","AR.TM.BU",NA,"","Departamento","Department","",""
488,12,"ARG","Argentina",24,"Tucumán",488,"Capital","AR.TM.TM",NA,"","Departamento","Department","","San Miguel de Tucuman|Capital (Tucumán)"
489,12,"ARG","Argentina",24,"Tucumán",489,"Chicligasta","AR.TM.CH",NA,"","Departamento","Department","","Concepcion"
490,12,"ARG","Argentina",24,"Tucumán",490,"Cruz Alta","AR.TM.CA",NA,"","Departamento","Department","","Banda del R.Sali"
491,12,"ARG","Argentina",24,"Tucumán",491,"Famaillá","AR.TM.FA",NA,"","Departamento","Department","",""
492,12,"ARG","Argentina",24,"Tucumán",492,"Graneros","AR.TM.GR",NA,"","Departamento","Department","",""
493,12,"ARG","Argentina",24,"Tucumán",493,"Juan B. Alberdi","AR.TM.JA",NA,"","Departamento","Department","","Juan B.Alberdi|Alberdi"
494,12,"ARG","Argentina",24,"Tucumán",494,"La Cocha","AR.TM.LC",NA,"","Departamento","Department","",""
495,12,"ARG","Argentina",24,"Tucumán",495,"Leales","AR.TM.LE",NA,"","Departamento","Department","","Bella Vista"
496,12,"ARG","Argentina",24,"Tucumán",496,"Lules","AR.TM.LU",NA,"","Departamento","Department","",""
497,12,"ARG","Argentina",24,"Tucumán",497,"Monteros","AR.TM.MO",NA,"","Departamento","Department","",""
498,12,"ARG","Argentina",24,"Tucumán",498,"Rió Chico","AR.TM.RC",NA,"","Departamento","Department","","Aquilares"
499,12,"ARG","Argentina",24,"Tucumán",499,"Simoca","AR.TM.SI",NA,"","Departamento","Department","",""
500,12,"ARG","Argentina",24,"Tucumán",500,"Tafí del Valle","AR.TM.TD",NA,"","Departamento","Department","",""
501,12,"ARG","Argentina",24,"Tucumán",501,"Tafí Viejo","AR.TM.TV",NA,"","Departamento","Department","",""
502,12,"ARG","Argentina",24,"Tucumán",502,"Trancas","AR.TM.TR",NA,"","Departamento","Department","",""
503,12,"ARG","Argentina",24,"Tucumán",503,"Yerba Buena","AR.TM.YB",NA,"","Departamento","Department","",""
